pattern_id,pattern,total_profit,num_trades,win_rate,avg_profit_per_trade,max_drawdown
1097,curr_wick_ratio_div_max_wick_ratio_5.0_5window,-748.6896310061911,11017,0.49269311064718163,-0.0679576682405547,0.2527093668683696
962,(volume_divide_wick_ratio)_threshold_2.0_10candles,-751.7705907643303,5998,0.49716572190730246,-0.1253368774198617,0.23291621494549458
865,(volume_multiply_upper_wick)_threshold_1.5_7candles,-760.9245822040739,11641,0.49969933854479853,-0.06536591205257915,0.22649781132797692
728,(volume_divide_body)_threshold_2.0_5candles,-766.8601083483481,7129,0.49796605414504136,-0.10756909922125799,0.22938403559090126
58,wick_ratio_decreasing_7candles,-768.1772861825921,7,0.14285714285714285,-109.73961231179887,0.12337248511491884
60,body_pct_increasing_7candles,-768.1772861825921,7,0.14285714285714285,-109.73961231179887,0.12337248511491884
931,(wick_ratio_ratio_change_upper_wick)_threshold_1.5_7candles,-768.3820805557407,20365,0.4981095015958753,-0.037730522001263964,0.24414011928329749
1039,(wick_ratio_ratio_change_upper_wick)_threshold_1.5_10candles,-768.4241164958748,20364,0.4980848556275781,-0.03773443903436824,0.24414011928329796
446,volume_decreasing_AND_lower_wick_decreasing_AND_wick_ratio_decreasing_5candles,-778.4676598294809,1,0.0,-778.4676598294809,0.0778467659829481
823,(wick_ratio_ratio_change_upper_wick)_threshold_1.5_5candles,-784.60961603953,20366,0.4980850437002848,-0.03852546479620593,0.2441401192832989
852,(volume_divide_wick_ratio)_threshold_1.0_7candles,-789.656803576434,12684,0.4943235572374645,-0.06225613399372706,0.17183635043997114
1023,(body_ratio_change_upper_wick)_threshold_3.0_10candles,-793.6507179497494,17701,0.4977119936726739,-0.04483649047792494,0.25103249854947934
807,(body_ratio_change_upper_wick)_threshold_3.0_5candles,-793.7555194340821,17702,0.49768387752796295,-0.044839877947920125,0.2510324985494708
